_id,workerId,treatment,taskID,forecast,timestamp
iHxM7tNW5DAbp2HNz,NA,2,2,0.5,1538839041726
N97AcYA5f6MeG9q7g,NA,2,3,0.25,1538839041726
GoWgGWhR8gBwgkKrn,NA,2,4,0.75,1538839041726
LjBwxGxWcCEu5NDuc,NA,2,5,0.2,1538839041726
78pTzg8aaSXTm6Qac,NA,2,6,0.5,1538839041726
MAzm2cbTE8NebnnN5,78d6fdb8,2,7,0.38,1538839044467
drxyeoAq2y4ni2NsZ,78d6fdb8,2,8,0.08,1538839044468
tuyrpRyoKzL7ABfCR,78d6fdb8,2,9,0.57,1538839044472
dAPqZa8yNprtDc8ud,78d6fdb8,2,10,0.05,1538839044474
MiaogJdD3PA3YPKHS,78d6fdb8,2,11,0.59,1538839044476
WvkpgXSEqYa4Hh3kh,78d6fdb8,2,12,0.16,1538839044478
P2XoubpFWNNkTEfQv,63a7c793,1,7,0.75,1538839050529
dZeCQvp6EztbDga2v,63a7c793,1,8,0.35,1538839050529
HtpX2QrWXBpyYsaHE,63a7c793,1,9,0.25,1538839050529
GwoKgnsx4rHBHJGND,63a7c793,1,10,0.2,1538839050530
N3si36zFrFef3uY2c,63a7c793,1,11,0.6,1538839050530
cufMWkgzuvZZY428E,63a7c793,1,12,0.7,1538839050530
2d3yGidMsJjwqu5Yn,2da431ce,3,7,0,1538839058728
7FPZ2TSZrFNfqkCsc,2da431ce,3,8,0,1538839058729
3Dn9uRH3kzfdSYus5,2da431ce,3,9,0,1538839058732
2GqPcAqmWJgAuq8nb,2da431ce,3,10,1,1538839058732
QBh3sEnx22mRAHTWr,2da431ce,3,11,0,1538839058734
Ffm4xxsJG9XBKtmee,2da431ce,3,12,0,1538839058738
dqgWxKv2EmXDCkssq,NA,2,7,0.75,1538839092993
uBe7wR6hfY8muTQMq,NA,2,8,0.75,1538839092993
5wt7vqZ5aAx6C24BE,NA,2,9,0.6,1538839092993
t8zhpcQ8L5wFmKHLz,NA,2,10,0.1,1538839092994
fJXRJgPNzg37asyqD,NA,2,11,0.1,1538839092994
3iTdBcPXxZreJqmtw,NA,2,12,0.1,1538839092994
DF9Asq96wunTjWfdj,e51c7694,3,7,0.79,1538839101043
zHhaybQoaApgaqvaq,e51c7694,3,8,0.63,1538839101050
GFzhhGhxNFdEXLQH8,e51c7694,3,9,0.7,1538839101052
Yn3iqMseu2xHP48Ci,e51c7694,3,10,0.36,1538839101053
Y9AGyJAJ9ArpnLNgc,e51c7694,3,11,0.37,1538839101054
SSMP3nzsxoyRX6Pch,e51c7694,3,12,0.34,1538839101055
YsfcJrYNqKf8av6HH,NA,4,7,0.35,1538839107474
5vDLSKrAcRdnLdNGP,NA,4,8,0.46,1538839107476
TNQy4SCZPLuhJbHnT,NA,4,9,0.3,1538839107477
imghrzqG4ac5EHQMR,NA,4,10,0.1,1538839107478
xgfR63j6skMD8uwX8,NA,4,11,0.3,1538839107479
D4jCPhbhbj2CYsz9m,NA,4,12,0.1,1538839107480
ptkqKxfaAQCX6gb7m,78d6fdb8,2,13,0.67,1538839107605
qYKhC9K6XeA9pTaeh,78d6fdb8,2,14,0.79,1538839107608
8FANu6ADsZtCwRz34,78d6fdb8,2,15,0.39,1538839107608
4bXoivsws8nEziNF5,78d6fdb8,2,16,0.5,1538839107609
zYiBiEAXiY6ecLSZ9,78d6fdb8,2,17,0.6,1538839107611
gWfrhYXoJEwcSKaxL,78d6fdb8,2,18,0.24,1538839107613
ztnG6Mp5rQjAttddC,NA,2,13,0.75,1538839135995
KoKghZGZH39DXt43X,NA,2,14,0.8,1538839135995
DE5rBLQWMtvxCy4ya,NA,2,15,0.75,1538839135995
qfHFMJFoPdpNmBtii,NA,2,16,0.2,1538839135995
2djaLhDFdBsaR8vom,NA,2,17,0.6,1538839135995
wHE23CchBLfpf6rcq,NA,2,18,0.1,1538839135996
HFNLqCS7QyhKC6iPc,e51c7694,3,13,0.69,1538839166254
rYwwaFS8DJKC9Zqu6,e51c7694,3,14,0.3,1538839166259
Sad9wqTobGiEdrNK8,e51c7694,3,15,0.62,1538839166269
DSd2m8pGxvCh4jZMg,e51c7694,3,16,0.35,1538839166270
SNnR6gJMp4PksDv39,e51c7694,3,17,0.42,1538839166271
zm2TKiHzJZTZK6j79,e51c7694,3,18,0.69,1538839166272
TcEg4xzQdbqZasHBf,8ae56593,1,1,0.75,1538839169822
gTtWBvhzEhzZBzLJr,8ae56593,1,2,0.6,1538839169823
tJQannveg5Dc8yiGj,8ae56593,1,3,0.29,1538839169823
hPJESnMeqypQx7S8G,8ae56593,1,4,0.57,1538839169824
t3A8EKqrJxRksSo7w,8ae56593,1,5,0.35,1538839169824
g6BJcYqfwwqiFzCkW,8ae56593,1,6,0.43,1538839169825
sqEcN48T8tQcJBExy,2da431ce,3,13,1,1538839182241
puQLwkB3fAKcgtGPt,2da431ce,3,14,1,1538839182242
HMFbrHBd5GhgnWYBT,2da431ce,3,15,0,1538839182242
fwaMaxrAShF5TG52r,2da431ce,3,16,0.83,1538839182243
GRvaYFA6eahMAAzCF,2da431ce,3,17,0,1538839182245
k8EiiTdocyoPNAZSF,2da431ce,3,18,0,1538839182246
uKLos5Q4qcoHy22CB,16bb2786,2,13,0.2,1538839187818
QsgYKwsC3odwas5Fn,16bb2786,2,14,0.58,1538839187819
7imwETGf6Lkmpd5yF,16bb2786,2,15,0.39,1538839187820
Hst8d2NdKtDnykJgk,16bb2786,2,16,1,1538839187820
Hidp5XyzqsEtbwGJn,16bb2786,2,17,0.74,1538839187821
ebi6popYyeuwAtDQQ,16bb2786,2,18,0.5,1538839187822
Cnij6PmaQgCgRaAh5,NA,4,13,0.95,1538839192862
baMPcATpXpkdd72Z2,NA,4,14,0.38,1538839192863
LJsQCiLbCQaNJBaLL,NA,4,15,0.83,1538839192864
xqHLJqLfoJ4nweHr3,NA,4,16,0.27,1538839192866
qHJXsw9WDQS5skrfT,NA,4,17,0.61,1538839192868
waHjFjLCdxNSp25wF,NA,4,18,0.4,1538839192869
cu2LkFbD7M29bKFwQ,NA,1,13,0.44,1538839252440
kusNurgT6fJrxtjxu,NA,1,14,0.42,1538839252440
FZXguCTNGFAp76RDL,NA,1,15,0.36,1538839252440
ihxddsrmTyJun9BwQ,NA,1,16,0.51,1538839252441
7BgFzAngg8bu2zdos,NA,1,17,0.4,1538839252441
p2BQ4LKQmgvfzYN6A,NA,1,18,0.5,1538839252442
datuqrweGiJu8FqHY,8ae56593,1,7,0.72,1538839309061
PgnRK7sLkZdhr8QjP,8ae56593,1,8,0.64,1538839309062
gqAFXtxtb4tEX6u5t,8ae56593,1,9,0.31,1538839309062
4Yhp2dHyZ3N49gHuB,8ae56593,1,10,0.33,1538839309062
t7vZrX3e67xZZLbkT,8ae56593,1,11,0.56,1538839309062
S3niSWoWyZRMjpyJP,8ae56593,1,12,0.25,1538839309064
4BucK5hZWZstCqvxx,627fff18,1,1,0.15,1538839336662
PiMsNt6Ny8XKWuCJm,627fff18,1,2,0.25,1538839336663
d962rtHafsTQpzdfq,627fff18,1,3,0.7,1538839336663
RQA3cTiooXj7nvbFW,627fff18,1,4,0.78,1538839336663
DWeGGuXqE6pkMznaD,627fff18,1,5,0.77,1538839336664
RmQAemEjM6RHKpkbp,627fff18,1,6,0.2,1538839336664
rfM6GHmzbjqfvQMrg,7a13939d,2,1,0.74,1538839408312
md9aoaW2AjSYwkuxD,7a13939d,2,2,0.92,1538839408313
mTKEuaqerPcaskJ4u,7a13939d,2,3,0.07,1538839408314
ZMkM5kWrm4LMTGmQz,7a13939d,2,4,0.88,1538839408314
Dw9K5fPL2FpaXZZ5n,7a13939d,2,5,0.15,1538839408314
aGQtQYTjSmXWnPwwx,7a13939d,2,6,0.81,1538839408314
QzpubaXWEGQww8qa3,627fff18,1,7,0.35,1538839436250
MnxWi97DWaHNy5iDr,627fff18,1,8,0.3,1538839436251
EJYvRmcqSrGDAustz,627fff18,1,9,0.31,1538839436251
g6NvSuph2LCTgt7me,627fff18,1,10,0.1,1538839436252
k7W4oJTRtCNPyWrNL,627fff18,1,11,0.1,1538839436252
66fFLGNAnEGPfFzyE,627fff18,1,12,0.1,1538839436253
FZnMiKNm5uF79MoZg,7a13939d,2,7,0.79,1538839447988
SjrLeMAddjpBqfLK7,7a13939d,2,8,0.24,1538839447990
BmbAdQz3pSXAhEizv,7a13939d,2,9,0.65,1538839447990
wFubCAM7nzicvM6Qb,7a13939d,2,10,0.68,1538839447990
SRXjEzuXBwH5GxvXf,7a13939d,2,11,0.85,1538839447991
jf8km3uMxkKrX2gKs,7a13939d,2,12,0.9,1538839447991
LaFfkvZZ82SYXRZ9A,7a13939d,2,13,0.76,1538839473902
KDyTfo4xXbGSSpmMs,7a13939d,2,14,0.81,1538839473902
yjkojnDKPeEdfwcG2,7a13939d,2,15,1,1538839473903
7JQbQNKRmSAunYvYe,7a13939d,2,16,0.14,1538839473904
Nweuj7EPyvmRdvv8e,7a13939d,2,17,0.73,1538839473904
JJznqoLsaxRqi3tPp,7a13939d,2,18,0.26,1538839473905
oT7NiFzpgwhy9tg4F,a5d689bd,3,1,0.6,1538839497090
NoeERCnCorj6tG2Zd,a5d689bd,3,2,0.65,1538839497092
Yw8jwDBJLWr9WKG2c,a5d689bd,3,3,0.7,1538839497092
x58WQWse9JmbpQrv2,a5d689bd,3,4,0.7,1538839497094
RXeDqm4nzR3958HrR,a5d689bd,3,5,0.4,1538839497096
GL3Hjhm5phZ2HmANo,a5d689bd,3,6,0.35,1538839497096
NDny8TF5bqBMGpYar,a5d689bd,3,7,0.4,1538839541302
EyapamQieAP66DT8q,a5d689bd,3,8,0.3,1538839541302
gHCt8ZQyXGNBChMSF,a5d689bd,3,9,0.45,1538839541304
mYLAb6eWdsHQrp44R,a5d689bd,3,10,0.2,1538839541304
N85NiPtDht4cG7Sax,a5d689bd,3,11,0.2,1538839541305
aPsgRogB6ET8MdARa,a5d689bd,3,12,0.3,1538839541306
ibtkNpSRFD7QQucRK,63a7c793,1,13,0.7,1538839537943
ZpcRnWZT9MYGNnuni,63a7c793,1,14,0.85,1538839537943
HB3y7DguqwsM9pirj,63a7c793,1,15,0.7,1538839537943
ZRRp6uigCDr4YYasp,63a7c793,1,16,0.2,1538839537944
EgvnLjYd5z6v6pm3X,63a7c793,1,17,0.3,1538839537944
RSia6ey7iy5k2vbhX,63a7c793,1,18,0.4,1538839537944
Jf9e7J5oE7zPwCtHE,c697efd9,2,1,0.81,1538839576936
SNK5jmKF3gyfKwij3,c697efd9,2,2,0.61,1538839576937
cqWSMnr8kDvo5TvBF,c697efd9,2,3,0.71,1538839576938
4fSYBufXnGWzNsmx4,c697efd9,2,4,0.69,1538839576939
XtZoT8arv3DJFJEAJ,c697efd9,2,5,0.26,1538839576940
QygN3vCT8DZp94yXc,c697efd9,2,6,0.31,1538839576941
3qm5wTXxWgKrSXDym,a5d689bd,3,13,0.4,1538839582901
zCiPyrQD3JSgkEPRc,a5d689bd,3,14,0.3,1538839582901
Ec6cnQEetht8ckWHu,a5d689bd,3,15,0.6,1538839582902
mtMpCwnpD7tJC82Yo,a5d689bd,3,16,0.4,1538839582903
66rJjRPQTAvEdPpM2,a5d689bd,3,17,0.4,1538839582904
cdsBKWje6si7abCpJ,a5d689bd,3,18,0.4,1538839582904
RNKCMiK9SegX3TP9e,NA,1,1,1,1538839583149
SdAtAEF5otQ4BS489,NA,1,2,1,1538839583153
Bj6xbikmDyCxAPzoY,NA,1,3,0.23,1538839583157
WQWkLRqMqLWmLoob3,NA,1,4,0.95,1538839583159
4noJNoP5zLnMTevY3,NA,1,5,0.38,1538839583161
KXMG23aZZmM9s4d8M,NA,1,6,0.82,1538839583162
72vqLmQFuLfMjcWTv,NA,4,1,0.15,1538839611752
hnrMPuNKL7isutHfe,NA,4,2,0.79,1538839611754
jpcYmvNQoBa4aDnBQ,NA,4,3,0.71,1538839611755
PWk5C9P5SXq6o8soz,NA,4,4,0.77,1538839611756
zhkFxSQBgH886aXsB,NA,4,5,0.2,1538839611756
jq3ybGtHuCR53taBv,NA,4,6,0.25,1538839611756
ku9pFGTHKhTonTaoC,NA,1,1,0.26,1538839614664
sB3m8ARazvCDwHEuN,NA,1,2,0.56,1538839614670
6ruq8ivcQhfHKXx8p,NA,1,3,0.09,1538839614672
HP4MXa67heXmqTFc4,NA,1,4,0.69,1538839614677
idkGqG8ejK64ngfsc,NA,1,5,0.36,1538839614680
z5rf6Cgfp6Pppx5tR,NA,1,6,0.6,1538839614686
pEYBWymzDehBK6H6j,NA,1,7,0.18,1538839622847
FogF5gYwqFpzK8Yxy,NA,1,8,0.81,1538839622852
6fM8KaBMdv46Jhefm,NA,1,9,0.88,1538839622856
dtGiEQLvLYC3RdyNo,NA,1,10,0.17,1538839622859
sdCFzGznfpezn3kwe,NA,1,11,0,1538839622862
epxGM2bAS6pCW2HKp,NA,1,12,0,1538839622862
mm6BQmJMDMj4hgL5D,c697efd9,2,7,0.31,1538839650267
j9TGAxnC69EM35hny,c697efd9,2,8,0.58,1538839650268
rhFn8XfiW2hW7Sg3z,c697efd9,2,9,0.63,1538839650269
MAjo54AbJWcCwhBkA,c697efd9,2,10,0.23,1538839650271
TwcjrjbbfyHWW7Qis,c697efd9,2,11,0.3,1538839650271
SZL4GCfoFXjiusBcE,c697efd9,2,12,0.25,1538839650272
jCj7kiYBrSWTGGMbH,b2f05844,1,1,0.25,1538839812549
zFt7mXC28M6zs8Ro3,b2f05844,1,2,0.6,1538839812550
SGmGzMSSwKS3Q3fcd,b2f05844,1,3,0.3,1538839812551
y4zftK8uQzRXvYowJ,b2f05844,1,4,0.3,1538839812553
DP5xDNBCupsDT8AS3,b2f05844,1,5,0.1,1538839812553
ga47cLRJWGtT3B9xH,b2f05844,1,6,0.25,1538839812555
uX8Xyj4fyiY6teKto,NA,1,7,0.66,1538839662120
4T9wG7xG68Zfr6eKX,NA,1,8,0.25,1538839662124
GREcuuHFPHpDrQLFd,NA,1,9,0.19,1538839662125
EAA4ooivBHsS5xrfx,NA,1,10,0.64,1538839662132
QG36bQE4CoanLXWee,NA,1,11,0.67,1538839662136
nJ8xtj3BZMBJQS3ny,NA,1,12,0.32,1538839662138
9vfvkhGcnRcWgWhAw,NA,1,13,0.3,1538839698457
XkWHYoHZyoBWyP62E,NA,1,14,0.75,1538839698460
qHk69pT3yTpXDwjsP,NA,1,15,0.69,1538839698464
fpJpEPDrfEodxLpHa,NA,1,16,0.23,1538839698466
wPaMpsBLhimAhPGpb,NA,1,17,0.35,1538839698468
KbbT9Fm6arRFLpvZk,NA,1,18,0.63,1538839698472
jTSzSKFNByhZ6jjBa,NA,1,13,0.79,1538839702740
zC9LDeedMPnWj7SrB,NA,1,14,0.29,1538839702744
3CSr3fyWk65StHeKf,NA,1,15,1,1538839702748
LynNoEKk6kRP26qiJ,NA,1,16,0.88,1538839702750
BxQ5bjF3eDRJmrwgW,NA,1,17,0.42,1538839702754
vbE2K4HtkBKXMhhGv,NA,1,18,0.37,1538839702755
MmRj68k2cAQ5JDT7F,c697efd9,2,13,0.27,1538839719027
PYMQRvKPMd7h7oMwx,c697efd9,2,14,0.74,1538839719027
KfrSacYyRk3s7h7yX,c697efd9,2,15,0.22,1538839719028
Yg6es5zcdsyTv5dwt,c697efd9,2,16,0.65,1538839719028
GHEuaXfaBDaLkTcpJ,c697efd9,2,17,0.25,1538839719031
p9zWAqjTd6up8Nj6J,c697efd9,2,18,0.22,1538839719031
AxoSmnGyhB4qQQmDK,829fd9df,4,1,0.22,1538839732419
nLsnMSgo29hjDKAbd,829fd9df,4,2,0.76,1538839732419
tpaRNqreP56yoXxRA,829fd9df,4,3,0.21,1538839732419
RQhNn2ia3TEoisGE2,829fd9df,4,4,0.78,1538839732420
t9f22ARh89XPeEDgm,829fd9df,4,5,0.06,1538839732420
GBzfkEEYf3MKf6a2G,829fd9df,4,6,0.55,1538839732420
JJeWTisnskSaHc8Ex,NA,4,7,0.25,1538839760708
9L6uo5y2q737SDY6n,NA,4,8,0.12,1538839760709
bNohjp7zmE864vzTF,NA,4,9,0.14,1538839760709
mBwNdPisCKAKTeb4X,NA,4,10,0.25,1538839760710
f3hxiaZZt7BDxQtYG,NA,4,11,0.3,1538839760710
AMkg4yQjJhhr2rEkj,NA,4,12,0.05,1538839760710
sTMMK2amz2cPhrXZ4,8ae56593,1,13,0.63,1538839757868
wzMDgqwBuhCty5jrf,8ae56593,1,14,0.44,1538839757868
RNDC87hG5qMxyXj7f,8ae56593,1,15,0.78,1538839757869
4uNH7g7e6jtf2wLmC,8ae56593,1,16,0.28,1538839757869
ox7EjXsKihhrxL2pZ,8ae56593,1,17,0.89,1538839757871
HNbaSxEEaG4BZesNQ,8ae56593,1,18,0.22,1538839757871
FTuv7Pg6zftYeGooo,829fd9df,4,7,0.74,1538839769921
Ax6ConqnDWt4DP53E,829fd9df,4,8,0.73,1538839769922
4JdpnHphdpXku2GmL,829fd9df,4,9,0.73,1538839769923
KcChGSoRii7MZS5hS,829fd9df,4,10,0.08,1538839769923
r7jwjKDT4kBgmpPxh,829fd9df,4,11,0.19,1538839769923
Tp2yYGNt4iBJAcJTY,829fd9df,4,12,0.07,1538839769924
BAH9fCTPNTLih53LN,f9d73ff1,1,1,0.39,1538839779311
rLmvgqJpfgPmKo8mZ,f9d73ff1,1,2,0.31,1538839779317
j8zsKyA3jCwpRBH7J,f9d73ff1,1,3,0.24,1538839779318
YKquFGFdtgp8Z4u9h,f9d73ff1,1,4,0.48,1538839779320
WbmkM4q93XcBbqboC,f9d73ff1,1,5,0.19,1538839779321
TE6KZ84v2bwcbZ8XQ,f9d73ff1,1,6,0.38,1538839779323
y35yGAmBBxkrzF3qT,b2f05844,1,7,0.6,1538839957480
GvWXtotEAhXinWwLY,b2f05844,1,8,0.85,1538839957481
x5Wa7eGztoEnFdmG4,b2f05844,1,9,0.35,1538839957482
bTR2ugi6S5Qr7bw3w,b2f05844,1,10,0.03,1538839957483
yJNjxbj5nNe9S6BRe,b2f05844,1,11,0.03,1538839957487
vfw8a3eAtDYxFNZQN,b2f05844,1,12,0.03,1538839957488
2GMNFqocyPDt3NiKT,829fd9df,4,13,0.65,1538839801145
cRJa9dJNhQFqiLcnR,829fd9df,4,14,0.68,1538839801146
8umimQpYaHuCZYDtu,829fd9df,4,15,0.19,1538839801146
fdRwQg7AfTbZZSQzP,829fd9df,4,16,0.69,1538839801146
2KtHMKwa4PBtNpKd8,829fd9df,4,17,0.74,1538839801146
WqWZXmx4QyF7sepeq,829fd9df,4,18,0.36,1538839801146
wYShwFHTYcTCuwsWL,NA,4,13,0.17,1538839815308
bMZsaSW7dfaCbYETj,NA,4,14,0.8,1538839815309
iHWgXbhR5oRvG7epo,NA,4,15,0.55,1538839815309
zHHgsnYWD9PyABjbA,NA,4,16,0.1,1538839815309
wy3aQBabMwp54eMDG,NA,4,17,0.05,1538839815311
y6N2wZzaJZ2rCJrYu,NA,4,18,0.08,1538839815311
h6oLeJSd4cfhv4pke,627fff18,1,13,1,1538839815543
htcW8cJFNeyHZDq7q,627fff18,1,14,0.19,1538839815544
8W4me2qZJA85fFC6R,627fff18,1,15,0.4,1538839815545
93t8dd5KH7XQPRGdv,627fff18,1,16,0.4,1538839815546
4u7b6zrucaPga9gBj,627fff18,1,17,0.41,1538839815546
w2ttZNJ2iFsBuce9Z,627fff18,1,18,0.09,1538839815546
TRqZ3g5rWe5QQaFaP,f9d73ff1,1,7,0.2,1538839844640
htNuv87Xe8oDDD3gh,f9d73ff1,1,8,0.77,1538839844643
vJfajNXESk3ukZc9W,f9d73ff1,1,9,0.35,1538839844646
gDLzt2k5rtRdJQNos,f9d73ff1,1,10,0.11,1538839844648
Pb7tuPHFpSfyboiHs,f9d73ff1,1,11,0.24,1538839844649
KHGz38nQs9zQNPmPc,f9d73ff1,1,12,0.31,1538839844650
c8N7dn67L9SH7nirR,NA,1,1,0.6,1538839873115
Xb82b6ctEKvXDjAnv,NA,1,2,0.6,1538839873118
bnynz7TjM93hHLG6a,NA,1,3,0.25,1538839873120
rB2YLaMMw7LDAed2Q,NA,1,4,0.45,1538839873121
p2kW9pM9M3woAAi42,NA,1,5,0.2,1538839873123
pQbfRCLGqWM88pFeF,NA,1,6,0.7,1538839873125
QApt5wXvBnFjun5CH,f9d73ff1,1,13,0.09,1538839909941
d3Q9MJ2nKnRxY9v8X,f9d73ff1,1,14,0.34,1538839909943
ubNp2jjAHTZHfxgDq,f9d73ff1,1,15,0.89,1538839909947
ap9Js3sR7njJ7EfZ6,f9d73ff1,1,16,0.2,1538839909948
iJqQBkbE98NEYAkJm,f9d73ff1,1,17,0.62,1538839909949
KdFipRyLcQHQmDtt8,f9d73ff1,1,18,0.23,1538839909950
rCcRg8zebZvWbv94T,eba8a2db,3,1,0.53,1538839970880
5hrPynhH9T9gxPzjm,eba8a2db,3,2,0.4,1538839970881
2ko8tS22KppxRjXEc,eba8a2db,3,3,0.56,1538839970882
LtAfkRJx4cC3jz6wg,eba8a2db,3,4,0.76,1538839970882
rEPMxqT36jeRPx8u8,eba8a2db,3,5,0.34,1538839970882
iej63cnsaxifFhqNN,eba8a2db,3,6,0.67,1538839970884
oADoPwZGmSG6iZhjL,63e934bd,3,1,0.68,1538839973901
xLhoJaC66x6QL8zP2,63e934bd,3,2,0.94,1538839973927
NWFMtcuhzyiXLr4QK,63e934bd,3,3,0.38,1538839973930
twNnBjKq5zWhNxRAL,63e934bd,3,4,0.9,1538839973933
5rP7RmjSXMLsiqvza,3c733935,4,1,0.5,1538839973783
jZLu6hCoEGXr8jteu,3c733935,4,2,0.5,1538839973783
SvWfrJq684dekXDxM,3c733935,4,3,0.06,1538839973785
RxumgFSe8bGtiLDhx,3c733935,4,4,0.5,1538839973786
hf52YTLBjNdY24ecf,3c733935,4,5,0.5,1538839973786
ipPQsZ2LQdg9DJehX,63e934bd,3,5,0.87,1538839973936
RuriSvFziW9EBbPoT,3c733935,4,6,0.5,1538839973787
mfFfAeh4Pcbvng9jc,63e934bd,3,6,0.66,1538839973939
keyuD55J6HK7hTqKd,b03963e5,2,1,0.85,1538839993760
YEG2rivHT5pHn88Jm,b03963e5,2,2,0.22,1538839993761
Dsyvi5mmesESh4s3X,b03963e5,2,3,1,1538839993761
RxMY2KonPZA56jWqs,b03963e5,2,4,0.2,1538839993761
SfND9jbb3XS7CRCoz,b03963e5,2,5,0.09,1538839993761
uymp9mWyHsf7uaKTv,b03963e5,2,6,0.87,1538839993762
fMucYQZ7uDcPCW3Pk,63e934bd,3,7,0.78,1538839993599
vdfZp5fBuAmHHP73q,63e934bd,3,8,0.267,1538839993603
htacC8XTrmNixDccR,63e934bd,3,9,0.62,1538839993619
dgTDdhea473EYPhQo,63e934bd,3,10,0.45,1538839993626
3SQae5ks4QP5oEJK7,63e934bd,3,11,0.78,1538839993631
v4C3MSKn828FcibYq,63e934bd,3,12,0.55,1538839993633
ZNatY5Zj4ahSHLRgc,b03963e5,2,7,0.87,1538840018814
2scFmGCHbPedxQpT6,b03963e5,2,8,0.31,1538840018814
didYRshP8QcR9GgXQ,b03963e5,2,9,0.89,1538840018814
rKr44MTmNJH7W4M6y,b03963e5,2,10,0.92,1538840018815
LHaxqJS4aDj2qQs7h,b03963e5,2,11,0,1538840018815
bFcNjaykQGaQBeJhC,b03963e5,2,12,0,1538840018815
K6JCGxPTEyKJsYK6q,NA,1,7,0.1,1538840022392
AeMHGWMCRFN5W7JF3,NA,1,8,0,1538840022395
ejAqsd7inyG7wLLzF,NA,1,9,0.4,1538840022396
uWMCKt59FYzTrK4fy,NA,1,10,0,1538840022401
t7vhqCD3Yhp5a46Ay,NA,1,11,0.9,1538840022403
7vntQz7PWyASMsGZ8,NA,1,12,0.1,1538840022407
5jQabjfCXPvJ88txB,63e934bd,3,13,0.58,1538840029607
8KwwnWqgNy88JNX9i,63e934bd,3,14,0.72,1538840029610
ZXSzXShS7ZWo24W5i,63e934bd,3,15,0.64,1538840029614
jKi5Pbm4rQNxgjhLG,63e934bd,3,16,0.34,1538840029619
4DxobKZWT8XaAH3LE,63e934bd,3,17,0.76,1538840029623
bH7M5xS2T5tfWmcD5,63e934bd,3,18,0.51,1538840029626
HYxyiG2PLQy6Z9jeQ,3c733935,4,7,0.3,1538840036446
bGtc3ACrs6m72C2pY,3c733935,4,8,0.41,1538840036446
F4y2xwbftmgRZkXjc,3c733935,4,9,0.22,1538840036447
9pcskGFBdNy7Q4JPH,3c733935,4,10,0.33,1538840036448
LdqQd9jqAH7n3sKSn,3c733935,4,11,0.36,1538840036449
pDWLjHo3jNQHtCP2G,3c733935,4,12,0.6,1538840036449
uPwQfvyxDZmAQZiDe,b03963e5,2,13,0.28,1538840037782
9QNRaaHwkCBe7zKQc,b03963e5,2,14,0.93,1538840037782
Tw9dmKNuCJp5Qzgv7,b03963e5,2,15,0.46,1538840037782
6YSrR7s4wGQxc7Jgr,b03963e5,2,16,0.87,1538840037783
Jzhe2J8KpdmxJaHJn,b03963e5,2,17,0.48,1538840037783
fCKqpJDtdtiGPbhXm,b03963e5,2,18,0.83,1538840037783
Bv7SXNvFpLKjwKruJ,NA,4,7,0.76,1538840040503
NKP8jMs4e7uR2ksrx,NA,4,8,0.61,1538840040505
rPqLvko2KF8mHBFyQ,NA,4,9,0.4,1538840040505
yYk3XNmJBoGEnPajJ,NA,4,10,0.37,1538840040507
ANahxkTA82k8ihw3m,NA,4,11,0.44,1538840040508
mrGv23PdYAfmFwBmw,NA,4,12,0.34,1538840040509
JFsGP5HpPQBWPRDq5,b5061af1,1,1,0.3,1538840063643
JjP6rBKFpcD5QGg92,b5061af1,1,2,0.96,1538840063646
R2X4SkcdxEB7e4BRZ,b5061af1,1,3,0.04,1538840063649
yqrgGnzHKKcaQqYvW,b5061af1,1,4,0.36,1538840063650
dBKiP4NvrwBsfXNAr,b5061af1,1,5,0.71,1538840063652
GrHBCu3Rqi32g7QFJ,b5061af1,1,6,0.5,1538840063654
X6BKgeZfZjxnupoYZ,eba8a2db,3,7,0.86,1538840080641
jRgwNq9aDKBtLfbmR,eba8a2db,3,8,0.11,1538840080641
6gq5sKWbs5mcHhsew,eba8a2db,3,9,0.84,1538840080641
siknDbYxkEvGgFQTc,eba8a2db,3,10,0,1538840080641
65Q4CrBYz9GnXp7s8,eba8a2db,3,11,0.03,1538840080642
Q6wdegZHthvWodgQF,eba8a2db,3,12,0.06,1538840080643
DF5vohvHELdyzyQk4,3c733935,4,13,0.13,1538840087779
No5gmvYDihq7kqXcY,3c733935,4,14,0.92,1538840087780
QciEYxBGZjP4tBoxv,3c733935,4,15,0.6,1538840087781
mdYyPPrFHRDypfFc4,3c733935,4,16,0.2,1538840087782
ihtpe8qNtS8Gc3Fjt,3c733935,4,17,0.5,1538840087783
5o6oKLuonqHrPoGzY,3c733935,4,18,0.32,1538840087783
rNJtjBkmbrZoAr4SW,NA,1,13,0.7,1538840126625
kpFn8XhRHAzhASrWm,NA,1,14,0.2,1538840126627
nD28fNmdwn27Z6efJ,NA,1,15,0.1,1538840126628
AufQiqg2dAZhzHTCW,NA,1,16,0.8,1538840126629
8dTY3u47XEKRPC5hm,NA,1,17,0.2,1538840126630
DXA2qFkR3DcizQSyF,NA,1,18,0.4,1538840126631
GW8RorCkivucAqaAw,eba8a2db,3,13,0.91,1538840163490
ivxDxGJskCDbca2g2,eba8a2db,3,14,0.8,1538840163491
4kY93YK7rScpXfyFH,eba8a2db,3,15,0.28,1538840163492
shWTXkSg6ynhrZfPn,eba8a2db,3,16,0.78,1538840163493
RoxTPzzAaGDnDbk9B,eba8a2db,3,17,0.32,1538840163494
QZBtGJgCnuk2PSWrq,eba8a2db,3,18,0.19,1538840163494
